district,from,gender,to,year,week
thoothukkudi,hindu,M,christian,2011,40
tirunelveli,hindu,F,christian,2011,40
salem,hindu,F,islam,2011,40
coimbatore,hindu,F,islam,2011,40
chennai,hindu,M,islam,2011,40
chennai,hindu,F,christian,2011,40
chennai,hindu,F,islam,2011,40
tiruvarur,hindu,F,islam,2011,40
tiruvarur,hindu,F,islam,2011,40
chennai,hindu,F,christian,2011,40
chennai,hindu,M,christian,2011,40
madurai,christian,M,hindu,2011,40
ramanathapuram,islam,F,hindu,2011,40
chennai,hindu,F,islam,2011,40
tiruchirappalli,christian,F,hindu,2011,35
UNK,hindu,M,christian,2011,35
UNK,hindu,M,islam,2011,35
coimbatore,hindu,M,christian,2011,35
cuddalore,hindu,M,islam,2011,35
vellore,christian,M,hindu,2011,35
chennai,hindu,M,islam,2011,35
tiruvannamalai,hindu,M,christian,2011,35
karur,hindu,F,islam,2011,35
UNK,islam,M,hindu,2011,35
UNK,hindu,F,islam,2011,35
ramanathapuram,christian,M,hindu,2011,35
vellore,islam,F,hindu,2011,35
UNK,hindu,M,christian,2011,35
nagapattinam,hindu,M,christian,2011,35
nagapattinam,hindu,F,christian,2011,35
kancheepuram,christian,M,hindu,2011,35
UNK,christian,M,hindu,2011,35
UNK,hindu,M,christian,2011,35
the nilgiris,christian,M,hindu,2011,35
chennai,hindu,M,islam,2011,35
UNK,christian,F,hindu,2011,35
UNK,christian,M,islam,2011,35
UNK,hindu,M,islam,2011,35
virudhunagar,hindu,M,christian,2011,35
kanyakumari,hindu,M,christian,2011,35
kancheepuram,hindu,F,islam,2011,35
UNK,christian,M,hindu,2011,35
UNK,christian,M,hindu,2011,35
cuddalore,hindu,F,islam,2011,35
chennai,hindu,F,islam,2011,35
tirunelveli,hindu,F,christian,2011,35
salem,islam,F,hindu,2011,35
tiruvarur,christian,M,hindu,2011,35
tirunelveli,hindu,F,islam,2011,35
cuddalore,hindu,M,islam,2011,35
tirunelveli,hindu,M,islam,2011,35
cuddalore,hindu,F,islam,2011,35
virudhunagar,hindu,F,islam,2011,35
cuddalore,hindu,M,islam,2011,35
chennai,hindu,F,islam,2011,35
tiruchirappalli,hindu,F,christian,2011,35
chennai,hindu,M,christian,2011,35
vellore,hindu,M,islam,2011,35
cuddalore,hindu,F,islam,2011,35
the nilgiris,UNK,F,UNK,2011,35
cuddalore,hindu,M,islam,2011,35
thiruvannamalai,hindu,F,christian,2011,35
cuddalore,hindu,M,islam,2011,35
madurai,islam,M,hindu,2011,35
tiruppur,hindu,M,christian,2011,35
tiruppur,islam,M,christian,2011,35
villupuram,hindu,F,islam,2011,35
madurai,christian,M,hindu,2011,35
kancheepuram,hindu,F,christian,2011,35
villupuram,hindu,F,islam,2011,35
ramanathapuram,hindu,F,islam,2011,35
chennai,christian,F,islam,2011,35
vellore,UNK,M,UNK,2011,35
tiruppur,christian,F,islam,2011,35
thanjavur,christian,F,hindu,2011,35
kancheepuram,hindu,M,islam,2011,35
coimbatore,hindu,F,christian,2011,35
cuddalore,christian,F,hindu,2011,35
theni,christian,F,hindu,2011,35
chennai,hindu,M,christian,2011,35
chennai,hindu,F,islam,2011,35
tiruvallur,hindu,F,islam,2011,35
vellore,christian,M,hindu,2011,35
ramanathapuram,hindu,M,islam,2011,35
ramanathapuram,hindu,F,islam,2011,35
kancheepuram,hindu,M,islam,2011,21
erode,hindu,F,christian,2011,21
kancheepuram,christian,F,hindu,2011,21
dindigul,christian,F,hindu,2011,21
thoothukkudi,hindu,F,christian,2011,21
tirunelveli,christian,F,hindu,2011,21
tiruvallur,christian,F,hindu,2011,21
dindigul,hindu,F,islam,2011,21
kancheepuram,hindu,F,islam,2011,21
ramanathapuram,christian,F,hindu,2011,21
chennai,hindu,F,christian,2011,21
virudhunagar,hindu,M,christian,2011,21
dindigul,christian,F,hindu,2011,21
chennai,hindu,M,islam,2011,21
chennai,hindu,M,christian,2011,21
thoothukkudi,UNK,M,UNK,2011,21
virudhunagar,christian,F,hindu,2011,21
vellore,christian,M,hindu,2011,21
thanjavur,hindu,M,islam,2011,21
thoothukkudi,hindu,M,christian,2011,21
madurai,hindu,F,christian,2011,21
sivagangai,hindu,F,christian,2011,21
tiruppur,hindu,M,christian,2011,21
tiruppur,hindu,M,christian,2011,21
nagapattinam,hindu,M,christian,2011,21
virudhunagar,hindu,M,christian,2011,21
virudhunagar,hindu,M,christian,2011,21
coimbatore,christian,M,hindu,2011,21
vellore,hindu,M,christian,2011,21
chennai,hindu,M,islam,2011,21
vellore,hindu,F,islam,2011,21
vellore,hindu,F,islam,2011,21
vellore,hindu,F,islam,2011,21
villupuram,hindu,F,islam,2011,21
nagapattinam,hindu,F,islam,2011,21
villupuram,hindu,F,islam,2011,21
tiruppur,hindu,M,islam,2011,21
vellore,hindu,F,islam,2011,21
vellore,hindu,F,islam,2011,21
ramanathapuram,hindu,M,christian,2011,21
vellore,hindu,F,islam,2011,21
virudhunagar,hindu,F,christian,2011,21
chennai,hindu,F,christian,2011,21
tirunelveli,hindu,M,christian,2011,21
kancheepuram,hindu,M,christian,2011,21
salem,hindu,F,islam,2011,21
kancheepuram,hindu,M,christian,2011,21
chennai,hindu,F,christian,2011,21
villupuram,hindu,M,islam,2011,21
villupuram,hindu,F,islam,2011,21
virudhunagar,christian,M,hindu,2011,21
cuddalore,christian,F,hindu,2011,21
chennai,islam,F,hindu,2011,21
thoothukkudi,hindu,M,islam,2011,21
coimbatore,hindu,M,islam,2011,21
theni,hindu,F,islam,2011,21
ramanathapuram,hindu,F,islam,2011,21
dindugul,hindu,F,christian,2011,21
coimbatore,hindu,M,christian,2011,21
coimbatore,hindu,M,christian,2011,21
thoothukkudi,hindu,M,christian,2011,21
tiruvallur,hindu,M,christian,2011,21
the nilgiris,hindu,M,islam,2011,21
tirunelveli,hindu,M,islam,2011,21
theni,hindu,M,islam,2011,21
chennai,hindu,M,christian,2011,21
theni,hindu,F,islam,2011,21
erode,hindu,F,christian,2011,21
theni,hindu,M,islam,2011,21
erode,hindu,M,christian,2011,21
theni,hindu,F,islam,2011,21
virudhunagar,christian,M,hindu,2011,21
erode,hindu,M,islam,2011,21
virudhunagar,christian,F,hindu,2011,21
coimbatore,islam,F,hindu,2011,21
salem,hindu,M,islam,2011,21
madurai,UNK,M,UNK,2011,21
chennai,hindu,F,islam,2011,21
chennai,hindu,M,islam,2011,21
tiruppur,hindu,M,christian,2011,21
kancheepuram,hindu,F,islam,2011,21
vellore,UNK,F,UNK,2011,21
chennai,hindu,F,islam,2011,21
thiruvannamalai,christian,F,hindu,2011,21
kancheepuram,hindu,M,islam,2011,21
kancheepuram,hindu,F,islam,2011,21
kancheepuram,hindu,M,islam,2011,21
chennai,islam,F,hindu,2011,15
tirunelveli,hindu,F,islam,2011,15
chennai,hindu,M,christian,2011,15
coimbatore,christian,F,hindu,2011,15
chennai,hindu,M,christian,2011,15
chennai,hindu,M,christian,2011,15
chennai,hindu,M,islam,2011,15
chennai,hindu,F,christian,2011,15
dindigul,hindu,F,islam,2011,15
tiruchirappalli,hindu,M,islam,2011,15
chennai,hindu,F,christian,2011,15
coimbatore,hindu,M,christian,2011,15
tiruvallur,hindu,M,christian,2011,15
coimbatore,hindu,F,islam,2011,15
thanjavur,hindu,M,islam,2011,15
thiruvannamalai,hindu,F,christian,2011,15
virudhunagar,hindu,F,christian,2011,15
virudhunagar,hindu,M,christian,2011,15
tirunelveli,hindu,F,islam,2011,15
tirunelveli,christian,M,hindu,2011,15
coimbatore,christian,F,hindu,2011,15
chennai,hindu,M,islam,2011,15
chennai,hindu,M,christian,2011,15
chennai,christian,F,hindu,2011,15
virudhunagar,UNK,M,UNK,2011,15
kancheepuram,christian,F,hindu,2011,15
thoothukkudi,hindu,M,christian,2011,15
tirunelveli,hindu,M,christian,2011,15
tirunelveli,hindu,M,christian,2011,15
cuddalore,christian,F,islam,2011,15
chennai,hindu,M,islam,2011,15
chennai,hindu,F,islam,2011,15
tirunelveli,christian,M,hindu,2011,15
tirunelveli,christian,M,hindu,2011,15
tirunelveli,hindu,M,hindu,2011,15
vellore,hindu,M,christian,2011,15
thiruvannamalai,hindu,M,christian,2011,15
chennai,hindu,M,islam,2011,15
thanjavur,hindu,M,christian,2011,15
chennai,christian,M,islam,2011,15
tiruvallur,hindu,F,islam,2011,15
chennai,hindu,M,islam,2011,15
villupuram,UNK,M,UNK,2011,15
chennai,hindu,F,christian,2011,15
chennai,hindu,M,christian,2011,15
tiruchirappalli,hindu,F,christian,2011,15
dindigul,islam,F,hindu,2011,15
chennai,hindu,M,islam,2011,15
chennai,hindu,F,islam,2011,15
madurai,hindu,M,islam,2011,15
vellore,hindu,M,islam,2011,15
tiruvallur,hindu,M,islam,2011,15
chennai,hindu,M,islam,2011,15
thanjavur,christian,M,hindu,2011,15
tiruvallur,hindu,M,christian,2011,15
salem,hindu,M,islam,2011,15
tiruvallur,christian,M,hindu,2011,20
tiruvallur,hindu,F,christian,2011,20
tirunelveli,hindu,M,christian,2011,20
coimbatore,hindu,M,christian,2011,20
dindigul,christian,F,hindu,2011,20
dindigul,christian,M,hindu,2011,20
kancheepuram,hindu,M,christian,2011,20
virudhunagar,christian,M,hindu,2011,20
vellore,hindu,F,christian,2011,20
chennai,islam,F,hindu,2011,20
madurai,christian,F,hindu,2011,20
chennai,christian,F,hindu,2011,20
tiruchirappalli,hindu,M,islam,2011,20
chennai,hindu,F,islam,2011,20
tiruvallur,hindu,M,islam,2011,20
tiruvallur,christian,M,hindu,2011,20
chennai,hindu,F,christian,2011,20
chennai,hindu,M,islam,2011,20
the nilgiris,hindu,M,christian,2011,20
kancheepuram,hindu,M,islam,2011,20
pudukkottai,christian,M,hindu,2011,20
madurai,hindu,M,christian,2011,20
tirunelveli,hindu,F,christian,2011,20
chennai,islam,F,hindu,2011,20
villupuram,christian,M,hindu,2011,20
villupuram,christian,F,hindu,2011,20
chennai,hindu,M,christian,2011,20
tiruvarur,hindu,F,islam,2011,20
nagapattinam,hindu,F,christian,2011,20
dindigul,hindu,F,islam,2011,20
kancheepuram,hindu,M,islam,2011,20
kancheepuram,hindu,M,islam,2011,20
tiruppur,hindu,M,christian,2011,20
thoothukkudi,christian,M,hindu,2011,20
thiruvannamalai,hindu,F,christian,2011,20
UNK,hindu,M,islam,2011,20
dindigul,christian,F,hindu,2011,20
chennai,hindu,F,islam,2011,20
dindigul,christian,F,hindu,2011,20
tirunelveli,hindu,M,islam,2011,20
coimbatore,islam,F,hindu,2011,20
kancheepuram,hindu,M,islam,2011,20
chennai,hindu,M,christian,2011,20
chennai,hindu,M,islam,2011,20
kancheepuram,islam,F,hindu,2011,20
madurai,hindu,M,islam,2011,20
thiruvannamalai,hindu,M,christian,2011,20
virudhunagar,christian,M,hindu,2011,20
chennai,islam,F,hindu,2011,20
chennai,hindu,M,christian,2011,20
chennai,hindu,F,christian,2011,20
thoothukkudi,christian,F,hindu,2011,20
thoothukkudi,christian,M,hindu,2011,20
thoothukkudi,christian,M,hindu,2011,20
tirunelveli,hindu,F,christian,2011,20
tiruvallur,UNK,F,UNK,2011,20
chennai,christian,F,hindu,2011,20
chennai,UNK,M,UNK,2011,20
chennai,hindu,F,christian,2011,20
thanjavur,christian,F,hindu,2011,20
erode,hindu,M,christian,2011,20
virudhunagar,christian,M,hindu,2011,20
nellore-andhra pradesh,hindu,F,islam,2011,20
kollam-kerala,christian,F,islam,2011,20
virudhunagar,christian,F,hindu,2011,20
chennai,hindu,F,islam,2011,20
virudhunagar,christian,F,hindu,2011,20
kancheepuram,christian,M,hindu,2011,20
erode,hindu,M,christian,2011,20
karur,hindu,F,islam,2011,20
nagapattinam,christian,F,hindu,2011,20
chennai,hindu,F,islam,2011,20
virudhunagar,christian,F,hindu,2011,20
kancheepuram,hindu,M,christian,2011,20
villupuram,hindu,F,islam,2011,20
thriuvannamalai,christian,M,hindu,2011,20
chennai,hindu,M,christian,2011,20
tirunelveli,hindu,M,christian,2011,20
tirunelveli,hindu,F,christian,2011,20
tiruppur,hindu,F,islam,2011,20
tiruppur,hindu,F,islam,2011,20
erode,hindu,F,christian,2011,20
chennai,hindu,M,christian,2011,20
chennai,hindu,F,islam,2011,20
