district,from,gender,to,year,week
tiruvallur,hindu,M,christian,2010,9
tirunelveli,hindu,M,islam,2010,9
tirunelveli,hindu,M,islam,2010,9
tirunelveli,hindu,F,islam,2010,9
tirunelveli,hindu,M,islam,2010,9
coimbatore,hindu,F,islam,2010,9
virudhunagar,christian,M,hindu,2010,9
virudhunagar,hindu,F,christian,2010,9
tiruvallur,hindu,M,christian,2010,9
thanjavur,hindu,F,christian,2010,9
dindigul,christian,F,hindu,2010,9
the nilgiris,hindu,M,islam,2010,9
dindigul,christian,M,hindu,2010,9
theni,hindu,F,islam,2010,9
dindigul,christian,M,hindu,2010,9
coimbatore,hindu,M,christian,2010,9
dindigul,christian,F,hindu,2010,9
theni,christian,F,hindu,2010,9
dindigul,christian,F,hindu,2010,9
chennai,hindu,F,christian,2010,9
dindigul,christian,M,hindu,2010,9
dindigul,christian,F,hindu,2010,9
dindigul,christian,M,hindu,2010,9
dindigul,christian,M,hindu,2010,9
dindigul,christian,M,hindu,2010,9
dindigul,christian,M,hindu,2010,9
dindigul,christian,M,hindu,2010,9
dindigul,christian,M,hindu,2010,9
dindigul,christian,F,hindu,2010,9
dindigul,christian,M,hindu,2010,9
dindigul,christian,M,hindu,2010,9
dindigul,christian,F,hindu,2010,9
dindigul,christian,M,hindu,2010,9
dindigul,christian,M,hindu,2010,9
dindigul,christian,F,hindu,2010,9
dindigul,christian,M,hindu,2010,9
dindigul,christian,F,hindu,2010,9
dindigul,christian,M,hindu,2010,9
dindigul,christian,M,hindu,2010,9
dindigul,christian,F,hindu,2010,9
dindigul,christian,M,hindu,2010,9
dindigul,christian,M,hindu,2010,9
dindigul,christian,M,hindu,2010,9
dindigul,christian,M,hindu,2010,9
dindigul,christian,M,hindu,2010,9
dindigul,christian,M,hindu,2010,9
dindigul,christian,M,hindu,2010,9
dindigul,christian,F,hindu,2010,9
dindigul,christian,M,hindu,2010,9
dindigul,christian,F,hindu,2010,9
dindigul,christian,M,hindu,2010,9
dindigul,christian,M,hindu,2010,9
dindigul,christian,M,hindu,2010,9
dindigul,christian,F,hindu,2010,9
dindigul,christian,F,hindu,2010,9
dindigul,christian,M,hindu,2010,9
dindigul,christian,F,hindu,2010,9
dindigul,christian,F,hindu,2010,9
dindigul,christian,F,hindu,2010,9
theni,hindu,M,islam,2010,9
tirunelveli,hindu,F,islam,2010,9
dindigul,christian,M,hindu,2010,9
tiruchirappalli,hindu,F,islam,2010,9
dindigul,christian,M,hindu,2010,9
tiruchirappalli,hindu,M,christian,2010,9
chennai,hindu,M,christian,2010,9
chennai,hindu,F,islam,2010,9
thoothukkudi,hindu,F,christian,2010,9
chennai,hindu,M,islam,2010,9
thoothukkudi,hindu,M,christian,2010,9
vellore,hindu,F,christian,2010,9
thoothukkudi,hindu,F,islam,2010,9
tiruvallur,hindu,F,christian,2010,9
sivagangai,hindu,F,islam,2010,9
madurai,hindu,M,islam,2010,9
madurai,hindu,F,islam,2010,9
madurai,hindu,M,islam,2010,9
tiruchirappalli,hindu,M,islam,2010,9
sivagangai,hindu,M,islam,2010,9
thanjavur,hindu,M,islam,2010,9
madurai,hindu,M,islam,2010,9
pudukkottai,hindu,M,islam,2010,9
ramanathapuram,hindu,M,islam,2010,9
ramanathapuram,hindu,M,islam,2010,9
ramanathapuram,hindu,M,islam,2010,9
sivagangai,hindu,M,islam,2010,9
ramanathapuram,hindu,M,islam,2010,9
madurai,hindu,M,islam,2010,9
ramanathapuram,hindu,F,islam,2010,9
ramanathapuram,hindu,M,islam,2010,9
chennai,hindu,M,christian,2010,9
theni,hindu,F,islam,2010,9
chennai,hindu,M,christian,2010,9
chennai,hindu,M,islam,2010,9
chennai,hindu,M,islam,2010,9
chennai,hindu,F,christian,2010,9
tiruchirappalli,hindu,M,christian,2010,9
perambalur,christian,M,hindu,2010,9
thanjavur,hindu,F,islam,2010,9
perambalur,christian,F,hindu,2010,9
thoothukkudi,hindu,F,christian,2010,9
sivagangai,christian,M,hindu,2010,9
coimbatore,hindu,M,christian,2010,9
tirunelveli,hindu,M,islam,2010,9
chennai,hindu,F,christian,2010,9
chennai,christian,M,hindu,2010,9
chennai,christian,F,hindu,2010,9
sivagangai,islam,F,hindu,2010,9
tirunelveli,hindu,M,christian,2010,9
tiruvallur,hindu,M,christian,2010,9
chennai,hindu,M,christian,2010,9
chennai,christian,F,hindu,2010,9
chennai,hindu,M,christian,2010,9
tiruchirappalli,hindu,M,islam,2010,9
chennai,hindu,M,christian,2010,9
dindigul,christian,F,hindu,2010,9
chennai,hindu,F,islam,2010,9
dindigul,christian,M,hindu,2010,9
the nilgiris,hindu,F,islam,2010,9
vellore,christian,F,hindu,2010,9
chennai,hindu,M,islam,2010,9
madurai,christian,F,hindu,2010,9
tirunelveli,hindu,F,islam,2010,51
chennai,hindu,F,islam,2010,51
tiruchirappalli,christian,M,hindu,2010,51
tiruvallur,hindu,M,islam,2010,51
tirunelveli,hindu,M,christian,2010,51
theni,christian,M,hindu,2010,51
virudhunagar,hindu,M,islam,2010,51
villupuram,hindu,F,islam,2010,51
tiruppur,hindu,M,islam,2010,51
thoothukkudi,christian,M,hindu,2010,51
chennai,hindu,F,islam,2010,51
thanjavur,christian,M,hindu,2010,51
krishnagiri,hindu,F,christian,2010,51
chennai,hindu,M,islam,2010,51
thoothukkudi,christian,F,hindu,2010,51
chennai,hindu,F,christian,2010,51
tiruchirappalli,hindu,F,islam,2010,51
chennai,hindu,F,islam,2010,51
chennai,hindu,M,islam,2010,51
sivagangai,hindu,M,christian,2010,51
kanyakumari,hindu,M,christian,2010,51
kancheepuram,hindu,M,islam,2010,51
chennai,christian,F,hindu,2010,51
coimbatore,christian,F,hindu,2010,51
chennai,hindu,M,christian,2010,51
chennai,hindu,M,islam,2010,51
villupuram,islam,F,hindu,2010,51
tirunelveli,hindu,M,christian,2010,51
chennai,hindu,M,islam,2010,51
thoothukkudi,hindu,M,christian,2010,51
nagapattinam,hindu,F,islam,2010,51
chennai,hindu,M,christian,2010,51
vellore,christian,F,hindu,2010,51
tiruppur,hindu,M,christian,2010,51
dindigul,christian,M,islam,2010,51
tirunelveli,hindu,M,christian,2010,51
chennai,hindu,M,christian,2010,51
the nilgiris,hindu,F,christian,2010,51
chennai,islam,M,christian,2010,51
ramanathapuram,hindu,M,islam,2010,51
tiruvarur,hindu,M,christian,2010,51
chennai,hindu,F,islam,2010,51
villupuram,hindu,M,christian,2010,51
chennai,islam,F,hindu,2010,51
madurai,hindu,F,christian,2010,51
salem,hindu,F,islam,2010,51
tirunelveli,christian,M,hindu,2010,51
tiruchirappalli,islam,F,hindu,2010,51
chennai,islam,F,christian,2010,51
tiruchirappalli,hindu,M,christian,2010,51
chennai,hindu,F,christian,2010,51
tiruvarur,hindu,M,islam,2010,51
theni,christian,F,hindu,2010,51
chennai,hindu,M,islam,2010,51
tiruvallur,hindu,M,christian,2010,51
kancheepuram,hindu,F,islam,2010,51
thoothukkudi,christian,F,islam,2010,51
kancheepuram,hindu,F,islam,2010,51
chennai,hindu,F,christian,2010,51
kancheepuram,hindu,F,islam,2010,51
ramanathapuram,hindu,M,islam,2010,51
thanjavur,hindu,M,islam,2010,51
namakkal,hindu,F,islam,2010,51
tiruvallur,christian,F,hindu,2010,51
thoothukkudi,hindu,M,islam,2010,51
